file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
1508.pnml,105.30,21.67,11.38,657.71
1509.pnml,105.34,21.68,11.39,672.23
150.pnml,28.78,2.17,1.15,67.15
1510.pnml,105.39,21.69,11.40,680.16
1511.pnml,105.55,21.71,11.40,661.70
1512.pnml,105.48,21.72,11.41,650.22
1513.pnml,105.53,21.73,11.42,661.44
1514.pnml,105.57,21.75,11.43,659.22
1515.pnml,105.52,21.76,11.43,650.75
1516.pnml,105.64,21.77,11.44,656.14
1517.pnml,105.72,21.79,11.45,681.27
1518.pnml,105.76,21.80,11.46,653.13
1519.pnml,105.80,21.83,11.48,653.81
151.pnml,28.81,2.19,1.15,67.36
1520.pnml,106.19,21.87,11.50,666.51
1521.pnml,106.23,21.88,11.51,681.19
1522.pnml,106.27,21.90,11.52,675.17
1523.pnml,106.31,21.91,11.52,687.83
1524.pnml,106.34,21.92,11.53,657.39
1525.pnml,106.06,21.94,11.54,678.49
1526.pnml,106.43,21.95,11.55,670.84
1527.pnml,106.47,21.96,11.55,653.56
1528.pnml,106.52,21.98,11.56,663.83
1529.pnml,106.56,21.99,11.57,689.19
152.pnml,28.84,2.20,1.16,70.59
1530.pnml,106.60,22.00,11.57,667.65
1531.pnml,106.76,22.01,11.58,703.45
1532.pnml,106.68,22.03,11.59,661.91
1533.pnml,106.85,22.04,11.60,658.56
1534.pnml,106.89,22.05,11.60,705.95
1535.pnml,105.97,22.07,11.61,682.74
1536.pnml,106.97,22.08,11.62,725.92
1537.pnml,106.07,22.09,11.63,649.52
1538.pnml,106.04,22.11,11.63,669.75
1539.pnml,106.18,22.12,11.64,673.24
