file_name,mem_usage_mb,peak_mem_mb,avg_mem_overall_mb,time_ms
725,23.98,1.66,0.92,36.11
726,23.98,1.66,0.92,41.62
727,23.98,1.67,0.92,34.92
728,23.98,1.67,0.93,34.97
729,23.86,1.67,0.93,43.26
730,23.98,1.67,0.93,35.84
731,23.87,1.67,0.93,35.88
732,23.98,1.69,0.94,35.57
733,23.98,1.69,0.94,39.08
734,24.11,1.70,0.94,34.69
735,23.98,1.70,0.94,37.02
736,23.98,1.70,0.94,62.06
737,23.98,1.70,0.94,34.19
738,23.88,1.70,0.95,38.54
739,24.09,1.71,0.95,42.74
740,24.11,1.71,0.95,37.84
741,24.11,1.71,0.95,39.37
742,24.11,1.71,0.95,41.45
743,24.11,1.72,0.95,38.91
744,24.11,1.72,0.95,35.67
745,24.11,1.72,0.96,35.99
746,24.11,1.72,0.96,39.31
747,24.11,1.73,0.96,42.55
748,24.11,1.73,0.96,35.18
749,24.11,1.73,0.96,37.62
750,24.00,1.73,0.96,35.65
751,24.11,1.74,0.96,37.12
752,24.23,1.74,0.96,35.88
753,24.11,1.74,0.97,35.83
754,24.11,1.74,0.97,35.47
755,24.11,1.74,0.97,36.57
756,24.11,1.75,0.97,41.81
757,24.11,1.75,0.97,37.38
758,24.11,1.75,0.97,38.83
759,24.11,1.76,0.98,36.29
760,24.11,1.76,0.98,36.55
761,24.24,1.76,0.98,38.47
762,24.23,1.76,0.98,36.25
763,24.23,1.77,0.98,38.22
764,24.23,1.77,0.98,36.42
765,24.11,1.77,0.98,37.07
